Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
187220,KR7187220009,디티앤씨,KOSDAQ,벤처기업부,4470,2,-40,-0.89,4565,4565,4450,14620,65749660,52290153870,11698021,KSQ
064520,KR7064520000,테크엘,KOSDAQ,중견기업부,4070,2,-55,-1.33,4125,4165,4015,5597,22715445,52149040240,12813032,KSQ
159910,KR7159910009,스킨앤스킨,KOSDAQ,투자주의환기종목(소속부없음),147,2,-22,-13.02,174,175,146,67073751,10905676319,52060160103,354150749,KSQ
064090,KR7064090004,웨스트라이즈,KOSDAQ,관리종목(소속부없음),1700,2,-38,-2.19,1738,1738,1700,248,422563,51930986300,30547639,KSQ
005670,KR7005670005,푸드웰,KOSDAQ,우량기업부,5170,1,100,1.97,5070,5240,5060,13728,71211060,51700000000,10000000,KSQ
005305,KR7005301007,롯데칠성우,KOSPI,,66500,2,-100,-0.15,66000,66500,66000,328,21804600,51558115000,775310,STK
054180,KR7054180005,메디콕스,KOSDAQ,중견기업부,1730,1,33,1.94,1713,1740,1651,322145,548490541,51410792330,29717221,KSQ
153460,KR7153460001,네이블,KOSDAQ,벤처기업부,7850,2,-90,-1.13,7940,7940,7850,492,3872990,51260609900,6530014,KSQ
069410,KR7069410009,엔텔스,KOSDAQ,벤처기업부,4995,2,-25,-0.5,5110,5110,4900,1877,9368610,51172895880,10244824,KSQ
222160,KR7222160004,바이옵트로,KOSDAQ,기술성장기업부,6200,2,-280,-4.32,6410,6410,6200,29704,186145210,51121269200,8245366,KSQ
006805,KR7006801005,미래에셋증권우,KOSPI,,3620,2,-70,-1.9,3670,3675,3615,43169,156908730,50954215000,14075750,STK
089150,KR7089150007,케이씨티,KOSDAQ,중견기업부,2970,2,-15,-0.5,2990,3005,2940,11505,34243410,50935500000,17150000,KSQ
042940,KR7042940007,상지카일룸,KOSDAQ,중견기업부,483,1,1,0.21,482,487,480,36137,17433658,50934494037,105454439,KSQ
391060,KR7391060001,엔에이치스팩20호,KOSDAQ,SPAC(소속부없음),9980,2,-20,-0.2,10000,10000,9980,1826,18223540,50898000000,5100000,KSQ
067390,KR7067390005,아스트,KOSDAQ,투자주의환기종목(소속부없음),1201,5,-514,-29.97,1262,1300,1201,892699,1095428589,50790142277,42289877,KSQ
279600,KR7279600001,미디어젠,KOSDAQ,기술성장기업부,10840,3,0,0.0,10840,10940,10810,344,3726870,50783026040,4684781,KSQ
008830,KR7008830002,대동기어,KOSDAQ,우량기업부,5640,1,10,0.18,5630,5660,5590,2195,12359690,50689612800,8987520,KSQ
340360,KR7340360007,다보링크,KOSDAQ,벤처기업부,1185,2,-6,-0.5,1191,1228,1185,154586,184601783,50676714600,42765160,KSQ
036180,KR7036180008,지더블유바이텍,KOSDAQ,중견기업부,909,1,24,2.71,885,920,875,261636,235523923,50634615123,55703647,KSQ
208710,KR7208710004,바이오로그디바이스,KOSDAQ,벤처기업부,1069,2,-19,-1.75,1087,1088,1052,126834,135667021,50607448825,47340925,KSQ
323350,KR7323350009,다원넥스뷰,KONEX,일반기업부,11000,0,0,0.0,0,0,0,0,0,50462500000,4587500,KNX
187660,KR7187660006,에이디엠코리아,KOSDAQ,중견기업부,2310,2,-35,-1.49,2360,2365,2285,46968,108973125,50441737500,21836250,KSQ
054300,KR7054300009,팬스타엔터프라이즈,KOSDAQ,벤처기업부,754,1,21,2.86,756,795,736,1016037,777617127,50092775668,66436042,KSQ
133750,KR7133750000,메가엠디,KOSDAQ,중견기업부,2135,3,0,0.0,2135,2135,2110,11260,23955455,49974109395,23407077,KSQ
010770,KR7010770006,평화홀딩스,KOSPI,,3415,1,35,1.04,3390,3420,3370,5395,18312670,49945966390,14625466,STK
051630,KR7051630002,진양화학,KOSPI,,3160,2,-10,-0.32,3175,3180,3140,2232,7034305,49928000000,15800000,STK
131220,KR7131220006,대한과학,KOSDAQ,벤처기업부,6680,2,-80,-1.18,6740,6770,6650,2913,19495680,49795993200,7454490,KSQ
038950,KR7038950002,파인디지털,KOSDAQ,중견기업부,4875,2,-15,-0.31,4940,4960,4855,2848,13965410,49777479375,10210765,KSQ
052460,KR7052460003,아이크래프트,KOSDAQ,중견기업부,3400,2,-75,-2.16,3440,3465,3375,28358,96687700,49666982400,14607936,KSQ
099520,KR7099520009,ITX-AI,KOSDAQ,관리종목(소속부없음),1284,0,0,0.0,0,0,0,0,0,49626429228,38649867,KSQ
008370,KR7008370009,원풍,KOSDAQ,우량기업부,4135,2,-20,-0.48,4155,4155,4110,4294,17721625,49620000000,12000000,KSQ
263020,KR7263020000,디케이앤디,KOSDAQ,벤처기업부,3195,2,-65,-1.99,3260,3260,3180,17631,56529275,49606860780,15526404,KSQ
031310,KR7031310006,아이즈비전,KOSDAQ,벤처기업부,2825,2,-35,-1.22,2845,2870,2805,16147,45704930,49386440950,17481926,KSQ
046970,KR7046970000,우리로,KOSDAQ,벤처기업부,1538,1,29,1.92,1509,1584,1497,3080508,4789692922,49292337092,32049634,KSQ
021880,KR7021880000,메이슨캐피탈,KOSDAQ,중견기업부,323,2,-3,-0.92,326,326,320,57388,18430844,49155563784,152184408,KSQ
347700,KR7347700007,라이프시맨틱스,KOSDAQ,기술성장기업부,4805,2,-95,-1.94,4950,4950,4770,12052,58065705,49145299750,10227950,KSQ
005820,KR7005820006,원림,KOSPI,,21300,2,-50,-0.23,21350,21450,21300,912,19440000,48946761000,2297970,STK
003925,KR7003921004,남양유업우,KOSPI,,244500,2,-500,-0.2,244500,244500,244500,2,489000,48900000000,200000,STK
050120,KR7050120005,ES큐브,KOSDAQ,벤처기업부,3600,3,0,0.0,3635,3655,3570,5067,18281270,48830709600,13564086,KSQ
331380,KR7331380006,포커스에이치엔에스,KOSDAQ,벤처기업부,2555,1,25,0.99,2560,2600,2510,200255,511752540,48669127010,19048582,KSQ
143540,KR7143540003,영우디에스피,KOSDAQ,벤처기업부,1091,2,-21,-1.89,1112,1116,1078,25825,28109797,48658485445,44599895,KSQ
318160,KR7318160009,셀바이오휴먼텍,KOSDAQ,벤처기업부,5430,1,90,1.69,5280,5460,5280,64434,347147720,48500157270,8931889,KSQ
012210,KR7012210001,삼미금속,KONEX,일반기업부,1530,0,0,0.0,0,0,0,0,0,48347824050,31599885,KNX
336040,KR7336040001,타스컴,KONEX,일반기업부,11500,1,900,8.49,10990,11500,10990,6,67990,48347207500,4204105,KNX
332370,KR7332370006,아이디피,KOSDAQ,벤처기업부,3635,2,-55,-1.49,3665,3665,3605,11224,40822240,48249994010,13273726,KSQ
021650,KR7021650007,한국큐빅,KOSDAQ,중견기업부,2945,2,-5,-0.17,2935,2950,2915,11144,32703915,48152408035,16350563,KSQ
051780,KR7051780005,큐로홀딩스,KOSDAQ,중견기업부,387,2,-4,-1.02,390,390,380,13353,5116943,48151488150,124422450,KSQ
023770,KR7023770001,플레이위드,KOSDAQ,중견기업부,5490,2,-210,-3.68,5580,5650,5370,23940,131630570,48129841800,8766820,KSQ
019770,KR7019770007,서연탑메탈,KOSDAQ,우량기업부,4130,2,-40,-0.96,4220,4220,4105,8720,36093365,48114500000,11650000,KSQ
089230,KR7089230007,THE E&M,KOSDAQ,중견기업부,259,2,-18,-6.5,283,283,244,2203247,572957320,48085972634,185660126,KSQ
145270,KR7145270005,케이탑리츠,KOSPI,,999,2,-10,-0.99,1000,1008,998,4745,4742273,48012713226,48060774,STK
012280,KR7012280004,영화금속,KOSPI,,899,1,5,0.56,925,925,890,20832,18744364,48001659995,53394505,STK
114450,KR7114450000,그린생명과학,KOSDAQ,중견기업부,3195,2,-95,-2.89,3250,3250,3190,4192,13440315,47925000000,15000000,KSQ
189860,KR7189860000,서전기전,KOSDAQ,벤처기업부,4935,2,-45,-0.9,4980,4980,4910,11441,56369080,47863479300,9698780,KSQ
372800,KR7372800003,아이티아이즈,KOSDAQ,벤처기업부,7940,2,-210,-2.58,8170,8170,7930,3128,24927320,47854300600,6026990,KSQ
204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,765,2,-15,-1.92,779,779,754,106291,81133488,47700856665,62354061,KSQ
162120,KR7162120000,루켄테크놀러지스,KONEX,일반기업부,4330,2,-110,-2.48,4445,4500,4330,182,790605,47586422880,10989936,KNX
032750,KR7032750002,삼진,KOSDAQ,우량기업부,5900,2,-180,-2.96,5970,6020,5890,50807,301814440,47576809400,8063866,KSQ
018680,KR7018680009,서울제약,KOSDAQ,중견기업부,4080,2,-20,-0.49,4075,4095,4075,1679,6844795,47570021520,11659319,KSQ
001000,KR7001000009,신라섬유,KOSDAQ,중견기업부,1956,1,1,0.05,1947,1965,1947,9349,18237468,47486868240,24277540,KSQ
200580,KR7200580009,메디쎄이,KONEX,일반기업부,12740,1,340,2.74,12730,12740,12730,550,7005990,47470246460,3726079,KNX
131760,KR7131760001,파인텍,KOSDAQ,중견기업부,1110,2,-23,-2.03,1133,1142,1110,29589,33196670,47360341140,42666974,KSQ
123750,KR7123750002,알톤스포츠,KOSDAQ,중견기업부,3710,1,5,0.13,3720,3720,3670,9472,34935315,47288761870,12746297,KSQ
043710,KR7043710003,서울리거,KOSDAQ,중견기업부,941,2,-35,-3.59,976,976,931,23738,22704659,47237146080,50198880,KSQ
352770,KR7352770002,클리노믹스,KOSDAQ,기술성장기업부,3460,2,-230,-6.23,3635,3660,3310,197738,700293735,47125687860,13620141,KSQ
045520,KR7045520004,크린앤사이언스,KOSDAQ,중견기업부,7250,2,-100,-1.36,7350,7350,7250,2105,15359860,47125000000,6500000,KSQ
000760,KR7000760009,이화산업,KOSPI,,16830,2,-330,-1.92,16810,16940,16800,517,8700950,47124000000,2800000,STK
390110,KR7390110005,애니메디솔루션,KONEX,일반기업부,5250,1,200,3.96,5050,5250,5040,117,595230,47122934250,8975797,KNX
085810,KR7085810000,알티캐스트,KOSDAQ,중견기업부,1583,2,-29,-1.8,1612,1612,1561,4813,7662346,46992572327,29685769,KSQ
130500,KR7130500002,GH신소재,KOSDAQ,중견기업부,3230,2,-35,-1.07,3215,3250,3210,4256,13706290,46980517960,14545052,KSQ
032960,KR7032960007,동일기연,KOSDAQ,중견기업부,12340,2,-210,-1.67,12390,12670,12200,16792,209720370,46972074260,3806489,KSQ
002680,KR7002680007,한탑,KOSDAQ,중견기업부,1566,2,-44,-2.73,1610,1635,1565,79007,124802069,46971883422,29994817,KSQ
127710,KR7127710002,아시아경제,KOSDAQ,중견기업부,1345,1,25,1.89,1320,1364,1319,20620,27651053,46945990290,34904082,KSQ
900300,HK0000312568,오가닉티코스메틱,KOSDAQ,투자주의환기종목(소속부없음),191,2,-11,-5.45,202,206,187,6545797,1269371404,46845324871,245263481,KSQ
060380,KR7060380003,동양에스텍,KOSDAQ,우량기업부,2375,2,-85,-3.46,2430,2440,2375,25606,61332430,46787500000,19700000,KSQ
036000,KR7036000008,예림당,KOSDAQ,중견기업부,2030,3,0,0.0,2020,2055,2000,4535,9165255,46759582310,23034277,KSQ
017510,KR7017510009,세명전기,KOSDAQ,중견기업부,3060,2,-5,-0.16,3065,3095,3050,9211,28227030,46652760000,15246000,KSQ
114630,KR7114630007,폴라리스우노,KOSDAQ,우량기업부,731,2,-4,-0.54,735,743,727,47336,34591461,46579262982,63719922,KSQ
320000,KR7320000003,윈텍,KOSDAQ,벤처기업부,2510,2,-125,-4.74,2560,2595,2505,148781,378138375,46432861480,18499148,KSQ
080530,KR7080530009,코디,KOSDAQ,벤처기업부,1465,1,10,0.69,1455,1490,1400,59737,87364577,46358079100,31643740,KSQ
252500,KR7252500004,세화피앤씨,KOSDAQ,중견기업부,1116,2,-6,-0.53,1122,1161,1109,862706,985595893,46298811240,41486390,KSQ
356890,KR7356890004,싸이버원,KOSDAQ,벤처기업부,9720,3,0,0.0,9660,9800,9620,5670,55286860,46233471600,4756530,KSQ
006050,KR7006050009,국영지앤엠,KOSDAQ,중견기업부,1321,2,-4,-0.3,1324,1328,1308,9165,12047340,46096616003,34895243,KSQ
032580,KR7032580003,피델릭스,KOSDAQ,중견기업부,1390,2,-31,-2.18,1414,1421,1388,73529,103030930,46053568960,33132064,KSQ
187270,KR7187270004,신화콘텍,KOSDAQ,벤처기업부,4535,2,-65,-1.41,4600,4600,4500,20499,93034320,46002337075,10143845,KSQ
006920,KR7006920003,모헨즈,KOSDAQ,중견기업부,4200,1,195,4.87,4135,4205,4080,76123,316393860,45864000000,10920000,KSQ
900340,HK0000449303,윙입푸드,KOSDAQ,외국기업(소속부없음),956,1,20,2.14,937,964,921,85958,81503584,45862597168,47973428,KSQ
405920,KR7405920000,나라셀라,KOSDAQ,중견기업부,7120,2,-180,-2.47,7290,7300,7120,14903,107204480,45845950560,6439038,KSQ
214870,KR7214870008,뉴지랩파마,KOSDAQ,투자주의환기종목(소속부없음),1383,0,0,0.0,0,0,0,0,0,45813404598,33126106,KSQ
118000,KR7118000009,더메디팜,KOSPI,,492,2,-8,-1.6,503,504,487,39591,19529181,45681922512,92849436,STK
131090,KR7131090003,시큐브,KOSDAQ,벤처기업부,1038,2,-4,-0.38,1042,1050,1038,11791,12296300,45672000000,44000000,KSQ
37550L,KR737550K029,DL이앤씨2우(전환),KOSPI,,21550,1,100,0.47,21750,21750,21450,1023,21991500,45512544050,2111951,STK
302920,KR7302920004,더콘텐츠온,KONEX,일반기업부,9990,0,0,0.0,0,0,0,0,0,45478066410,4552359,KNX
072130,KR7072130008,유엔젤,KOSPI,,3435,2,-30,-0.87,3570,3570,3430,28147,98037980,45326384490,13195454,STK
448740,KR7448740001,삼성스팩8호,KOSDAQ,SPAC(소속부없음),9700,2,-10,-0.1,9710,9710,9690,294,2851470,45240800000,4664000,KSQ
000950,KR7000950006,전방,KOSPI,,26900,1,350,1.32,26550,26950,26550,20,536300,45192000000,1680000,STK
203450,KR7203450002,유니온커뮤니티,KOSDAQ,벤처기업부,3075,2,-45,-1.44,3115,3115,3055,14475,44544800,45137946525,14679007,KSQ
148250,KR7148250004,알엔투테크놀로지,KOSDAQ,벤처기업부,6100,3,0,0.0,6150,6160,6060,2010,12226850,45086234600,7391186,KSQ
115610,KR7115610008,이미지스,KOSDAQ,벤처기업부,2900,2,-40,-1.36,2930,2970,2815,124550,362129385,45070715400,15541626,KSQ
009620,KR7009620006,삼보산업,KOSDAQ,중견기업부,995,2,-6,-0.6,1002,1002,991,24245,24134945,45029283195,45255561,KSQ
279060,KR7279060008,이노벡스,KONEX,일반기업부,4950,1,505,11.36,5000,5000,4950,2,9950,44921626200,9075076,KNX
049120,KR7049120009,파인디앤씨,KOSDAQ,중견기업부,1282,2,-7,-0.54,1289,1292,1260,10198,12942340,44831766914,34970177,KSQ
013720,KR7013720008,CBI,KOSDAQ,중견기업부,1473,2,-22,-1.47,1500,1509,1467,27460,40715546,44803000734,30416158,KSQ
353190,KR7353190002,휴럼,KOSDAQ,중견기업부,1146,1,8,0.7,1138,1193,1133,48224,55391920,44670186120,38979220,KSQ
317120,KR7317120004,라닉스,KOSDAQ,기술성장기업부,4620,2,-40,-0.86,4660,4660,4610,4417,20483040,44629200000,9660000,KSQ
001810,KR7001810001,무림SP,KOSDAQ,중견기업부,2015,2,-60,-2.89,2040,2065,2005,9697,19664340,44607062500,22137500,KSQ
044480,KR7044480002,블레이드 Ent,KOSDAQ,중견기업부,1307,2,-14,-1.06,1343,1343,1281,26846,35382692,44558168194,34091942,KSQ
227100,KR7227100005,에이치앤비디자인,KOSDAQ,중견기업부,3505,1,5,0.14,3510,3560,3435,24952,87281025,44466399810,12686562,KSQ
059100,KR7059100008,아이컴포넌트,KOSDAQ,벤처기업부,6260,2,-60,-0.95,6330,6330,6260,1441,9099860,44263583600,7070860,KSQ
129890,KR7129890000,앱코,KOSDAQ,벤처기업부,4370,2,-80,-1.8,4450,4455,4295,62018,270535810,44262340340,10128682,KSQ
060480,KR7060480001,국일신동,KOSDAQ,중견기업부,3985,1,665,20.03,3695,4155,3520,4207971,16252119775,44193650000,11090000,KSQ
026040,KR7026040006,제이에스티나,KOSDAQ,중견기업부,2675,1,115,4.49,2590,2680,2585,29208,77047515,44147638250,16503790,KSQ
038530,KR7038530002,케이바이오,KOSDAQ,중견기업부,381,2,-2,-0.52,383,389,381,116981,44944420,44087166207,115714347,KSQ
155900,KR7155900004,바다로19호,KOSPI,,2895,2,-15,-0.52,2910,2910,2890,32368,93700945,44004011580,15200004,STK
104040,KR7104040001,대성파인텍,KOSDAQ,벤처기업부,1404,2,-15,-1.06,1430,1430,1401,8864,12469883,43946998524,31301281,KSQ
139050,KR7139050009,시티랩스,KOSDAQ,벤처기업부,5560,2,-10,-0.18,5620,5620,5530,6044,33748560,43715344320,7862472,KSQ
141020,KR7141020008,디에스앤엘,KOSDAQ,관리종목(소속부없음),3735,0,0,0.0,0,0,0,0,0,43701490755,11700533,KSQ
045300,KR7045300001,성우테크론,KOSDAQ,중견기업부,4385,2,-165,-3.63,4470,4530,4185,158193,687154520,43672775840,9959584,KSQ
052860,KR7052860004,아이앤씨,KOSDAQ,벤처기업부,2440,2,-275,-10.13,2620,2705,2355,246618,615430245,43585363760,17862854,KSQ
278990,KR7278990007,EMB,KONEX,일반기업부,12000,3,0,0.0,12000,12000,12000,100,1200000,43538664000,3628222,KNX
030720,KR7030720007,동원수산,KOSPI,,9340,3,0,0.0,9330,9640,9260,2975,27748670,43466538700,4653805,STK
080470,KR7080470008,성창오토텍,KOSDAQ,중견기업부,5950,1,20,0.34,5930,5950,5870,2498,14736160,43435000000,7300000,KSQ
322180,KR7322180001,티라유텍,KOSDAQ,벤처기업부,7950,1,1500,23.26,7580,8380,7100,1048641,8518595910,43398851250,5458975,KSQ
089530,KR7089530000,에이티세미콘,KOSDAQ,관리종목(소속부없음),600,0,0,0.0,0,0,0,0,0,43367041800,72278403,KSQ
456570,KR7456570001,아이엠지티,KONEX,일반기업부,9100,3,0,0.0,9100,9100,9100,100,910000,43335974500,4762195,KNX
053060,KR7053060000,세동,KOSDAQ,중견기업부,2450,2,-50,-2.0,2475,2510,2440,71778,176882410,43260676550,17657419,KSQ
303360,KR7303360002,프로테옴텍,KOSDAQ,기술성장기업부,3360,2,-105,-3.03,3465,3465,3350,24525,83336790,43259042400,12874715,KSQ
066430,KR7066430000,와이오엠,KOSDAQ,중견기업부,1112,2,-8,-0.71,1138,1138,1107,50823,56581278,43243275856,38887838,KSQ
122830,KR7122830003,원포유,KONEX,일반기업부,1320,3,0,0.0,1320,1320,1320,101,133320,43232620200,32751985,KNX
184230,KR7184230001,SGA솔루션즈,KOSDAQ,벤처기업부,795,2,-4,-0.5,800,800,786,25121,19946134,43078843080,54187224,KSQ
025880,KR7025880006,케이씨피드,KOSDAQ,중견기업부,2575,2,-15,-0.58,2595,2600,2575,20602,53210555,43043334350,16715858,KSQ
020180,KR7020180006,대신정보통신,KOSDAQ,중견기업부,1120,2,-1,-0.09,1115,1120,1109,47006,52424040,43040384800,38428915,KSQ
035460,KR7035460005,기산텔레콤,KOSDAQ,벤처기업부,2950,2,-45,-1.5,2995,2995,2920,38235,112718295,43003153000,14577340,KSQ
900110,HK0000057197,이스트아시아홀딩스,KOSDAQ,외국기업(소속부없음),147,1,1,0.68,151,153,146,5875959,874962207,42914011350,291932050,KSQ
095910,KR7095910006,에스에너지,KOSDAQ,중견기업부,2200,2,-40,-1.79,2240,2290,2135,19738,43494835,42909906600,19504503,KSQ
006380,KR7006380000,카프로,KOSPI,,1071,2,-52,-4.63,1131,1190,1051,2549664,2859382824,42840000000,40000000,STK
198080,KR7198080004,엔피디,KOSDAQ,중견기업부,1986,2,-14,-0.7,1976,1997,1967,9968,19664284,42768877410,21535185,KSQ
094860,KR7094860004,네오리진,KOSDAQ,벤처기업부,409,1,2,0.49,407,417,407,57007,23340965,42724047975,104459775,KSQ
084440,KR7084440007,유비온,KOSDAQ,기술성장기업부,2165,2,-50,-2.26,2190,2205,2105,193951,416869275,42678212000,19712800,KSQ
296640,KR7296640006,이노룰스,KOSDAQ,벤처기업부,8240,2,-180,-2.14,8410,8410,8090,7724,63189920,42368102400,5141760,KSQ
002290,KR7002290005,삼일기업공사,KOSDAQ,중견기업부,3415,2,-5,-0.15,3420,3420,3400,542,1847895,42346000000,12400000,KSQ
052300,KR7052300001,초록뱀컴퍼니,KOSDAQ,중견기업부,356,2,-9,-2.47,365,365,354,48090,17326184,42239909080,118651430,KSQ
024070,KR7024070005,WISCOM,KOSPI,,2755,2,-5,-0.18,2760,2760,2750,91,250825,42224336690,15326438,STK
354390,KR7354390007,바스칸바이오제약,KONEX,일반기업부,6690,0,0,0.0,0,0,0,0,0,42179664470,7018247,KNX
243870,KR7243870003,굿센,KONEX,일반기업부,16300,2,-100,-0.61,16000,16400,15000,109,1638700,42116021500,2583805,KNX
010400,KR7010400000,우진아이엔에스,KOSPI,,5510,2,-40,-0.72,5550,5550,5500,328,1808730,41997220000,7622000,STK
435620,KR7435620000,하나금융25호스팩,KOSDAQ,SPAC(소속부없음),9760,0,0,0.0,0,0,0,0,0,41987520000,4302000,KSQ
003465,KR7003461001,유화증권우,KOSPI,,2395,2,-5,-0.21,2400,2400,2395,1264,3029855,41856037875,17476425,STK
008775,KR7008771008,호텔신라우,KOSPI,,55600,1,1000,1.83,56600,56600,55000,5573,310883300,41804472400,751879,STK
080720,KR7080720006,한국유니온제약,KOSDAQ,벤처기업부,5280,2,-20,-0.38,5300,5350,5280,1219,6461500,41731683840,7903728,KSQ
002070,KR7002070001,비비안,KOSPI,,1398,2,-26,-1.83,1424,1424,1380,43490,60744874,41651998020,29793990,STK
039310,KR7039310008,세중,KOSDAQ,투자주의환기종목(소속부없음),2295,2,-30,-1.29,2325,2325,2255,13814,31736630,41589225765,18121667,KSQ
900280,KYG1990V1041,골든센츄리,KOSDAQ,외국기업(소속부없음),202,2,-3,-1.46,208,214,199,2845821,578784431,41491666176,205404288,KSQ
001020,KR7001020007,페이퍼코리아,KOSPI,,867,2,-12,-1.37,879,881,858,27585,24019420,41240424270,47566810,STK
051390,KR7051390003,YW,KOSDAQ,중견기업부,3625,2,-30,-0.82,3600,3635,3585,9651,34740565,41163209000,11355368,KSQ
084870,KR7084870005,TBH글로벌,KOSPI,,1969,1,1,0.05,1939,1995,1939,28442,55959382,41067076611,20856819,STK
084670,KR7084670009,동양고속,KOSPI,,14170,2,-170,-1.19,14190,14200,14130,554,7860540,41030212730,2895569,STK
031510,KR7031510001,오스템,KOSDAQ,중견기업부,1464,2,-31,-2.07,1490,1490,1464,11380,16814118,40992000000,28000000,KSQ
065060,KR7065060006,지엔코,KOSDAQ,중견기업부,418,3,0,0.0,415,428,410,380806,156758259,40967362392,98008044,KSQ
012620,KR7012620001,원일특강,KOSDAQ,우량기업부,9280,2,-10,-0.11,9300,9320,9260,2604,24171610,40832000000,4400000,KSQ
006125,KR7006121008,SK디스커버리우,KOSPI,,30050,2,-100,-0.33,30200,30500,30050,2416,72942050,40821572750,1358455,STK
317530,KR7317530004,캐리소프트,KOSDAQ,기술성장기업부,5860,2,-60,-1.01,6190,6190,5770,19785,116049080,40792608560,6961196,KSQ
110020,KR7110020005,전진바이오팜,KOSDAQ,기술성장기업부,5420,1,200,3.83,5200,5480,5020,31692,165394090,40410446840,7455802,KSQ
232830,KR7232830000,시큐센,KOSDAQ,벤처기업부,3505,1,5,0.14,3495,3545,3440,92617,324857390,40361729360,11515472,KSQ
424760,KR7424760007,벨로크,KOSDAQ,벤처기업부,2305,2,-15,-0.65,2335,2335,2305,184,426095,40222254610,17450002,KSQ
039980,KR7039980008,리노스,KOSDAQ,중견기업부,870,1,9,1.05,861,879,856,60030,52194813,40189544730,46194879,KSQ
008470,KR7008470007,부스타,KOSDAQ,벤처기업부,4780,1,15,0.31,4785,4785,4780,813,3890115,40174944000,8404800,KSQ
093240,KR7093240000,형지엘리트,KOSPI,,1289,2,-13,-1.0,1287,1301,1286,15406,19866688,40158534622,31154798,STK
007120,KR7007120009,미래아이앤지,KOSPI,,1440,2,-53,-3.55,1491,1491,1414,55364,80750059,40152360960,27883584,STK
065150,KR7065150005,DSEN,KOSDAQ,중견기업부,320,2,-2,-0.62,322,322,317,13829,4408832,40090369600,125282405,KSQ
043590,KR7043590009,웰킵스하이텍,KOSDAQ,중견기업부,1110,2,-1,-0.09,1111,1118,1105,26580,29511243,40075384500,36103950,KSQ
119500,KR7119500007,포메탈,KOSDAQ,중견기업부,3380,2,-30,-0.88,3410,3410,3350,19855,66781030,40043644160,11847232,KSQ
310870,KR7310870001,디와이씨,KOSDAQ,벤처기업부,1930,1,56,2.99,1876,1950,1876,30480,58623559,39926433030,20687271,KSQ
045510,KR7045510005,정원엔시스,KOSDAQ,중견기업부,1239,2,-3,-0.24,1242,1250,1239,2046,2539306,39907312788,32209292,KSQ
191410,KR7191410000,육일씨엔에쓰,KOSDAQ,중견기업부,3850,1,30,0.79,3850,3870,3800,13367,51276795,39808037500,10339750,KSQ
344860,KR7344860002,이노진,KOSDAQ,기술성장기업부,3305,1,25,0.76,3280,3480,3280,54792,184309880,39759150000,12030000,KSQ
008290,KR7008290009,원풍물산,KOSDAQ,중견기업부,976,2,-7,-0.71,973,983,968,6795,6621855,39717030704,40693679,KSQ
258790,KR7258790005,소프트캠프,KOSDAQ,벤처기업부,1586,2,-21,-1.31,1612,1617,1584,15212,24156796,39636176424,24991284,KSQ
093380,KR7093380004,풍강,KOSDAQ,중견기업부,4000,3,0,0.0,4000,4005,3970,3650,14559055,39517252000,9879313,KSQ
032800,KR7032800005,판타지오,KOSDAQ,중견기업부,335,2,-1,-0.3,337,337,333,242076,80978295,39458073490,117785294,KSQ
049470,KR7049470008,SGA,KOSDAQ,중견기업부,670,2,-8,-1.18,703,703,670,27644,18726093,39437706830,58862249,KSQ
226360,KR7226360006,KH 건설,KOSDAQ,투자주의환기종목(소속부없음),319,0,0,0.0,0,0,0,0,0,39434949389,123620531,KSQ
163430,KR7163430002,디피코,KONEX,일반기업부,4010,0,0,0.0,0,0,0,0,0,39416507530,9829553,KNX
016920,KR7016920001,카스,KOSDAQ,중견기업부,1487,2,-5,-0.34,1492,1503,1476,19411,28981911,39395891006,26493538,KSQ
37550K,KR737550K011,DL이앤씨우,KOSPI,,18610,2,-270,-1.43,18850,18850,18580,831,15471710,39339399850,2113885,STK
215480,KR7215480005,토박스코리아,KOSDAQ,중견기업부,4090,2,-35,-0.85,4090,4110,4050,6566,26796570,39325174130,9614957,KSQ
308100,KR7308100007,까스텔바작,KOSDAQ,중견기업부,5930,1,70,1.19,5890,5970,5890,6302,37328410,39284666690,6624733,KSQ
016670,KR7016670002,디모아,KOSDAQ,중견기업부,385,2,-4,-1.03,389,389,384,26264,10136192,39215339240,101858024,KSQ
048470,KR7048470009,대동스틸,KOSDAQ,우량기업부,3920,2,-10,-0.25,4060,4150,3875,58548,233779420,39200000000,10000000,KSQ
290270,KR7290270008,휴네시온,KOSDAQ,벤처기업부,4080,2,-65,-1.57,4145,4145,4070,6350,25994935,39199301760,9607672,KSQ
101000,KR7101000008,상상인인더스트리,KOSDAQ,관리종목(소속부없음),2085,2,-40,-1.88,2125,2160,2050,15869,33166600,39155149080,18779448,KSQ
002690,KR7002690006,동일제강,KOSPI,,1926,1,10,0.52,1930,1940,1916,1742,3351050,39098493360,20300360,STK
446440,KR7446440000,에피바이오텍,KONEX,일반기업부,17000,1,1130,7.12,17000,17000,17000,10,170000,39057568000,2297504,KNX
075130,KR7075130005,플랜티넷,KOSDAQ,벤처기업부,2345,2,-25,-1.05,2375,2375,2330,15563,36567895,38979340400,16622320,KSQ
065500,KR7065500001,오리엔트정공,KOSDAQ,중견기업부,1226,2,-18,-1.45,1241,1244,1209,30790,37671969,38916810112,31742912,KSQ
